Activity_acc,org:resource_acc,impact_acc,lifecycle:transition_acc,org:group_acc,org:role_acc,organization country_acc,organization involved_acc,product_acc,resource country_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.6826923489570618,0.1867321878671646,1.0,0.697115421295166,0.9591346383094788,0.734649121761322,0.9639423489570618,0.34223300218582153,0.39423078298568726,0.879807710647583,0.022167285904288292,17.933312539942563,0.020162826403975487
0.6995192766189575,0.11547911167144775,1.0,0.71875,0.9302884936332703,0.7171052694320679,0.9687500596046448,0.2597087323665619,0.3413461744785309,0.8750000596046448,0.01758105866611004,18.710369490785524,0.01780470460653305
0.6875,0.17690417170524597,1.0,0.6995192766189575,0.9567307829856873,0.7631579041481018,0.9639423489570618,0.41747573018074036,0.38461539149284363,0.8461538553237915,0.020372547209262848,17.958009329158813,0.02218737080693245
0.7067307829856873,0.18427518010139465,1.0,0.71875,0.9567307829856873,0.7741228342056274,0.9687500596046448,0.45388349890708923,0.35817310214042664,0.8701923489570618,0.01842978550121188,17.396111322799698,0.014868796803057194
0.697115421295166,0.14004914462566376,1.0,0.6899038553237915,0.9567307829856873,0.6929824352264404,0.9687500596046448,0.39077669382095337,0.3365384638309479,0.8605769276618958,0.010196815244853497,18.58961491449736,0.009593540802598
0.6947115659713745,0.1941031962633133,1.0,0.6995192766189575,0.9567307829856873,0.7763158082962036,0.9879807829856873,0.40776699781417847,0.4134615659713745,0.858173131942749,0.006396065466105938,17.21218475466594,0.0067017883993685246
0.6947115659713745,0.22358721494674683,1.0,0.692307710647583,0.9447115659713745,0.7368420958518982,0.9687500596046448,0.4150485396385193,0.39663463830947876,0.8725962042808533,0.02314139250665903,17.732315031345934,0.017207661643624306
0.7115384936332703,0.16707617044448853,1.0,0.7115384936332703,0.9567307829856873,0.7434210777282715,0.9278846383094788,0.45388349890708923,0.35817310214042664,0.8725962042808533,0.022095222026109695,17.883958919905126,0.020924219861626625
0.7091346383094788,0.14742013812065125,1.0,0.701923131942749,0.9615384936332703,0.7236841917037964,0.9615384936332703,0.36407768726348877,0.3725961744785309,0.8774038553237915,0.015498306602239609,18.600269861519337,0.01346838939934969
0.6514423489570618,0.15724815428256989,1.0,0.6947115659713745,0.9495192766189575,0.7631579041481018,0.9759615659713745,0.3859223425388336,0.4014423191547394,0.858173131942749,0.029816463589668274,18.3105576261878,0.028001565486192703
