,mean,std
Activity_acc,0.8602723002433776,0.004786556101776835
REPAIR_IN_TIME_5D_acc,1.0,0.0
org:resource_acc,0.9998019933700562,0.0
time:timestamp_mae,0.01160702790427757,0.00027528831118845044
AVG_total_loss,0.49727181159051775,0.006316146281642041
MAE_time:timestamp,0.011805319227278233,0.000278716078795754
