,mean,std
Activity_acc,0.49645032584667204,0.004504424211431534
REPAIR_IN_TIME_5D_acc,1.0,0.0
org:resource_acc,0.9938264489173889,0.000580302667535479
time:timestamp_mae,0.015242788325505036,0.00026366479058854855
AVG_total_loss,1.4207656325533446,0.014845094175912813
MAE_time:timestamp,0.01571096172556281,0.00026822818913098525
