,mean,std
Activity_acc,0.8119816601276397,0.0049355390317299954
org:role_acc,0.8634625375270844,0.009752247365938466
case:Project_acc,0.49504574835300447,0.099345007736691
case:Task_acc,0.7530045747756958,0.00018841683080106
case:OrganizationalEntity_acc,0.556058132648468,0.03658756890777616
case:Activity_acc,0.9089391112327576,0.018630000406726487
case:RfpNumber_acc,0.04132695868611336,0.0
time:timestamp_mae,0.007179938443005083,0.0011948912984505661
case:RequestedAmount_mae,79.30063074285333,5.677361406068683
AVG_total_loss,94.72142055175182,5.752522442618775
MAE_time:timestamp,0.007070197537541389,0.0012388046085265473
MAE_case:RequestedAmount,77.60161666870117,5.766601936478281
