,mean,std
Activity_acc,0.8089875340461731,0.004395438463977432
org:role_acc,0.890800678730011,0.011808917097590025
case:Project_acc,0.46958389282226565,0.09280990998730473
case:Task_acc,0.7585339188575745,0.00018256405323091086
case:OrganizationalEntity_acc,0.5342246145009995,0.039686847690223195
case:Activity_acc,0.9060441315174103,0.014317849586822659
case:RfpNumber_acc,0.038687970489263535,0.0
time:timestamp_mae,0.0072937480258670724,0.0012863784268898075
case:RequestedAmount_mae,95.11386857466263,5.553977133785038
AVG_total_loss,110.65219013377687,5.649832902653254
MAE_time:timestamp,0.007193138496950269,0.0013317581778304092
MAE_case:RequestedAmount,94.96611938476562,5.63627013575574
