org:resource_acc,org:role_acc,case:Project_acc,case:Task_acc,case:OrganizationalEntity_acc,case:Activity_acc,case:RfpNumber_acc,time:timestamp_mae,case:RequestedAmount_mae,AVG_total_loss,MAE_time:timestamp,MAE_case:RequestedAmount
0.9995189905166626,0.9915825128555298,0.9377104640007019,0.7539682388305664,0.9463684558868408,1.0,0.044733043760061264,0.007303060582754287,0.07925314422358166,10.79571041456339,0.007018464617431164,0.07989402115345001
0.9995189905166626,0.9797980189323425,0.929052472114563,0.7539682388305664,0.9381914734840393,1.0,0.044733043760061264,0.00746840357103131,0.08255929770794782,10.901286620011723,0.007210166193544865,0.08295263350009918
0.9995189905166626,0.978595495223999,0.9119769334793091,0.7539682388305664,0.9430014491081238,1.0,0.044733043760061264,0.007529459809037772,0.1987510851838372,10.956144505392082,0.007276997901499271,0.19951018691062927
0.9995189905166626,0.9915825128555298,0.9208754301071167,0.7539682388305664,0.9485329389572144,1.0,0.044733043760061264,0.007807051297277212,0.10237660733136264,10.861731543883003,0.007577314507216215,0.1027216762304306
0.9995189905166626,0.98124098777771,0.8484848737716675,0.7539682388305664,0.9430014491081238,1.0,0.044733043760061264,0.007629561618986455,0.11583645438606088,11.094755728348074,0.007386078592389822,0.11631863564252853
0.9995189905166626,0.9817219972610474,0.8809524178504944,0.7539682388305664,0.9432419538497925,1.0,0.044733043760061264,0.007777293509041721,0.12992354685609991,11.02559202321043,0.0075454567559063435,0.13078847527503967
0.9995189905166626,0.9903799891471863,0.935064971446991,0.7539682388305664,0.9069264531135559,1.0,0.044733043760061264,0.00787966355512088,0.08927800472487103,10.975610693874346,0.007654923480004072,0.08977008610963821
0.9995189905166626,0.9937469959259033,0.9389129281044006,0.7539682388305664,0.9523809552192688,1.0,0.044733043760061264,0.007406435991552743,0.16655697334896435,10.900075859644197,0.00711297569796443,0.1672498881816864
0.9995189905166626,0.9877344965934753,0.884800374507904,0.7539682388305664,0.9600769877433777,1.0,0.044733043760061264,0.0073590490713038225,0.07244937189600685,10.919353831940414,0.007087559439241886,0.0730578750371933
0.9995189905166626,0.9822030067443848,0.8795093894004822,0.7539682388305664,0.9187109470367432,1.0,0.044733043760061264,0.007709124972197143,0.05871621654792265,11.055120841515334,0.007472156081348658,0.059224072843790054
