org:resource_acc,org:role_acc,case:Project_acc,case:Task_acc,case:OrganizationalEntity_acc,case:Activity_acc,case:RfpNumber_acc,time:timestamp_mae,case:RequestedAmount_mae,AVG_total_loss,MAE_time:timestamp,MAE_case:RequestedAmount
0.9004027247428894,0.9103924036026001,0.8408054113388062,0.7584527730941772,0.8687165975570679,0.9847536683082581,0.038687970489263535,0.007861928167668257,0.3241200867024335,12.526388625191016,0.007608538493514061,0.3237611651420593
0.8915436267852783,0.9040297269821167,0.8343624472618103,0.7584527730941772,0.8598930835723877,0.9741356372833252,0.038687970489263535,0.007992324969646606,0.31516055085442285,12.650169112592597,0.007758973632007837,0.315879762172699
0.899328887462616,0.910922646522522,0.8053691387176514,0.7584527730941772,0.8681818246841431,0.9749523997306824,0.038687970489263535,0.008048006375743584,0.3604854385961186,12.559309862173079,0.007819094695150852,0.3600274920463562
0.9183892607688904,0.9053552746772766,0.8319463133811951,0.7584527730941772,0.8804813027381897,0.9738633632659912,0.038687970489263535,0.008300966413860971,0.32554541392759845,12.537796669808978,0.008089551702141762,0.3250463306903839
0.90442955493927,0.8928950428962708,0.7546308636665344,0.7584527730941772,0.8459893465042114,0.9825755953788757,0.038687970489263535,0.008139113006605343,0.300024150447412,12.846778344913302,0.007917221635580063,0.2997928261756897
0.9020134210586548,0.911983072757721,0.7951678037643433,0.7584527730941772,0.8516042828559875,0.9594337344169617,0.038687970489263535,0.008273820477453146,0.3063502718101848,12.746489189734513,0.008060778491199017,0.3058649003505707
0.8893960118293762,0.9082715511322021,0.8209396004676819,0.7584527730941772,0.8336898684501648,0.9594337344169617,0.038687970489263535,0.00836731798269532,0.33242175253954803,12.736558881334282,0.008159829303622246,0.332472562789917
0.9017449617385864,0.9143691062927246,0.8424161076545715,0.7584527730941772,0.8743315935134888,0.9594337344169617,0.038687970489263535,0.007978055329824036,0.30769757249138574,12.552559499078514,0.007718099746853113,0.3079555928707123
0.8947651386260986,0.900848388671875,0.7892617583274841,0.7584527730941772,0.8866310119628906,0.9825755953788757,0.038687970489263535,0.007897430226545443,0.30203414776108484,12.637935156891631,0.007653900887817144,0.30164894461631775
0.8918120861053467,0.8936904072761536,0.8034899234771729,0.7584527730941772,0.8459893465042114,0.9825755953788757,0.038687970489263535,0.008211557795716957,0.3262436931783503,12.844460559119893,0.007994656451046467,0.3262650966644287
