org:resource_acc,Activity_acc,org:role_acc,case:Project_acc,case:Task_acc,case:Activity_acc,case:RfpNumber_acc,time:timestamp_mae,case:RequestedAmount_mae,AVG_total_loss,MAE_time:timestamp,MAE_case:RequestedAmount
0.9968098402023315,0.8109315037727356,0.8558060526847839,0.888983428478241,0.7526584267616272,1.0,0.03998298570513725,0.00684089662337845,15.238926237279719,27.342627706387166,0.006568179931491613,15.285687446594238
0.9968098402023315,0.8124202489852905,0.8558060526847839,0.917269229888916,0.7526584267616272,1.0,0.03998298570513725,0.0099558180028742,13.557350332086736,25.66858785849234,0.009765691123902798,13.605887413024902
0.9982985854148865,0.7943428158760071,0.8366652131080627,0.48468735814094543,0.7526584267616272,1.0,0.03998298570513725,0.0073824819092723456,14.310756163163619,27.50547480570491,0.007147032301872969,14.349696159362793
0.9982985854148865,0.8122075796127319,0.8236920237541199,0.8434708714485168,0.7526584267616272,1.0,0.03998298570513725,0.01390456823124127,19.796579014171254,32.27409936792471,0.013943437486886978,19.811391830444336
0.9972352385520935,0.791365385055542,0.854317307472229,0.8317736983299255,0.7526584267616272,1.0,0.03998298570513725,0.015446446074003523,26.003366643732246,38.7115952720527,0.015151488594710827,26.08126449584961
0.9968098402023315,0.8124202489852905,0.8366652131080627,0.9015312790870667,0.7526584267616272,1.0,0.03998298570513725,0.007274990774352442,18.045475352894176,30.048611510672014,0.007198604755103588,18.078941345214844
0.9968098402023315,0.8111441731452942,0.8328371047973633,0.8392173647880554,0.7526584267616272,1.0,0.03998298570513725,0.00681453456424854,4.0016302628950635,16.18444797240028,0.006544637028127909,4.015974044799805
0.9982985854148865,0.8122075796127319,0.8558060526847839,0.71799236536026,0.7526584267616272,1.0,0.03998298570513725,0.008145730138163675,18.231400056318805,30.615234890148383,0.008063050918281078,18.34335708618164
0.9953211545944214,0.8085920810699463,0.8339004516601562,0.843896210193634,0.7526584267616272,1.0,0.03998298570513725,0.007511966565454548,4.7221599058671435,17.181519282135095,0.00745531776919961,4.7310333251953125
0.9982985854148865,0.7934921383857727,0.8236920237541199,0.4944704473018646,0.7526584267616272,1.0,0.03998298570513725,0.0069749606773257256,9.407247760079123,23.14426295065575,0.006830134894698858,9.435115814208984
