Activity_acc,org:resource_acc,impact_acc,concept:name_acc,lifecycle:transition_acc,org:group_acc,organization country_acc,organization involved_acc,product_acc,resource country_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.5461538434028625,0.03703703731298447,0.801033616065979,0.7466307282447815,0.6542552709579468,0.64402174949646,0.7360000014305115,0.11229946464300156,0.26133331656455994,0.7263426780700684,0.018502949737012386,23.46951651480049,0.020498739555478096
0.5589743852615356,0.05128205195069313,0.7984496355056763,0.6954177618026733,0.646276593208313,0.6847826242446899,0.7759999632835388,0.14171123504638672,0.23199999332427979,0.6905370950698853,0.025573862716555595,23.495447842404246,0.028333524242043495
0.5205128192901611,0.03988603875041008,0.7906976938247681,0.7196765542030334,0.6489361524581909,0.7146739363670349,0.762666642665863,0.06149732694029808,0.2693333327770233,0.6265984773635864,0.017322003841400146,23.969799757003784,0.01994316652417183
0.5641025900840759,0.034188032150268555,0.8036175966262817,0.7331536412239075,0.6489361524581909,0.7635869979858398,0.7733333110809326,0.09625668823719025,0.21066667139530182,0.6905370950698853,0.02595453802496195,24.295143344439566,0.028244219720363617
0.5641025900840759,0.03133903071284294,0.7906976938247681,0.6819406747817993,0.6728723049163818,0.6385869979858398,0.7333333492279053,0.15775401890277863,0.25599998235702515,0.6496163606643677,0.02505305502563715,23.819452897645533,0.02824873849749565
0.5256410241127014,0.04843304678797722,0.7829457521438599,0.7115902900695801,0.6542552709579468,0.6413043737411499,0.7173333168029785,0.16577540338039398,0.3306666612625122,0.7033247947692871,0.02336169872432947,23.44346980843693,0.025975128635764122
0.5692307949066162,0.011396011337637901,0.7958656549453735,0.7493261098861694,0.6569148898124695,0.7744565606117249,0.765333354473114,0.06149732694029808,0.20533333718776703,0.6777493357658386,0.018125083297491074,24.382130946964025,0.018786197528243065
0.5641025900840759,0.045584045350551605,0.7932816743850708,0.7358490228652954,0.6648935675621033,0.6114130616188049,0.7759999632835388,0.12834224104881287,0.24799999594688416,0.7058823704719543,0.020019647665321827,23.692365777678788,0.021319199353456497
0.5589743852615356,0.017094016075134277,0.7958656549453735,0.7115902900695801,0.6595744490623474,0.698369562625885,0.7199999690055847,0.12032085657119751,0.24533332884311676,0.6700767278671265,0.019793134182691574,24.110294472426176,0.021102650091052055
0.5538461804389954,0.028490029275417328,0.7958656549453735,0.684636116027832,0.6542552709579468,0.698369562625885,0.7839999794960022,0.0882352963089943,0.2853333353996277,0.6598465442657471,0.0264244070276618,23.685480668209493,0.029606536030769348
