Activity_acc,org:resource_acc,impact_acc,concept:name_acc,lifecycle:transition_acc,org:group_acc,organization country_acc,organization involved_acc,product_acc,resource country_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.7427884936332703,0.06142506003379822,0.8125000596046448,0.6947115659713745,0.7427884936332703,0.6850962042808533,0.795673131942749,0.15291261672973633,0.27163463830947876,0.7475962042808533,0.01783793093636632,22.45931213023141,0.019975244998931885
0.7427884936332703,0.07125306874513626,0.8125000596046448,0.764423131942749,0.7427884936332703,0.6899038553237915,0.795673131942749,0.17475728690624237,0.2475961595773697,0.7403846383094788,0.02532730158418417,21.91378907021135,0.027447765693068504
0.7043269276618958,0.07125306874513626,0.8125000596046448,0.6899038553237915,0.7043269276618958,0.8197115659713745,0.795673131942749,0.06310679763555527,0.2788461744785309,0.5769230723381042,0.01452604727819562,23.18401812808588,0.017014065757393837
0.7427884936332703,0.04176904261112213,0.8125000596046448,0.7211538553237915,0.7427884936332703,0.8197115659713745,0.795673131942749,0.11407767236232758,0.20192308723926544,0.728365421295166,0.026123186573386192,23.212295344099402,0.02783636935055256
0.7427884936332703,0.051597051322460175,0.8125000596046448,0.7307692766189575,0.7427884936332703,0.6706730723381042,0.795673131942749,0.17718446254730225,0.25961539149284363,0.728365421295166,0.023165550082921982,22.51179389283061,0.02632104605436325
0.7427884936332703,0.06388206034898758,0.8125000596046448,0.7211538553237915,0.7427884936332703,0.6875,0.795673131942749,0.20145630836486816,0.32692310214042664,0.7355769276618958,0.021429825574159622,22.200403187423944,0.023951077833771706
0.7427884936332703,0.012285011820495129,0.8125000596046448,0.7379807829856873,0.7427884936332703,0.822115421295166,0.795673131942749,0.04126213490962982,0.19951923191547394,0.7043269276618958,0.020089217461645603,23.396050297655165,0.019146054983139038
0.7427884936332703,0.051597051322460175,0.8125000596046448,0.764423131942749,0.7427884936332703,0.6730769276618958,0.795673131942749,0.1626213639974594,0.2740384638309479,0.75,0.019823650829494,22.642740841023624,0.021719548851251602
0.7427884936332703,0.03685503453016281,0.8125000596046448,0.764423131942749,0.7427884936332703,0.8365384936332703,0.795673131942749,0.1383495181798935,0.2524038553237915,0.7572115659713745,0.019803425297141075,22.605708992108703,0.02122092805802822
0.7427884936332703,0.06142506003379822,0.8125000596046448,0.764423131942749,0.7427884936332703,0.8293269276618958,0.790865421295166,0.10436893254518509,0.3052884638309479,0.7427884936332703,0.025601371191442013,22.540101422928274,0.02814519964158535
