Activity_acc,org:resource_acc,impact_acc,concept:name_acc,lifecycle:transition_acc,org:group_acc,organization country_acc,organization involved_acc,product_acc,resource country_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.510917067527771,0.0873563215136528,1.0,0.5436681509017944,0.5065502524375916,0.9232456088066101,0.971615731716156,0.20353981852531433,0.3842794895172119,0.7947598099708557,0.02596332784742117,19.83202789258212,0.026336658746004105
0.5305677056312561,0.10804598033428192,1.0,0.5567685961723328,0.5305677056312561,0.9342105388641357,0.971615731716156,0.25221237540245056,0.3515283763408661,0.7816594243049622,0.035373179242014885,19.285035898908973,0.0357469879090786
0.49563318490982056,0.08505746722221375,1.0,0.5458515286445618,0.4912663698196411,0.9078947305679321,0.971615731716156,0.0752212405204773,0.3908297121524811,0.7969432473182678,0.02477351203560829,21.149009197950363,0.025201372802257538
0.510917067527771,0.0436781607568264,1.0,0.5545851588249207,0.5131004452705383,0.9100877046585083,0.971615731716156,0.1548672616481781,0.2772925794124603,0.7620087265968323,0.035374591127038,21.302314557135105,0.03598836436867714
0.528384268283844,0.0712643712759018,1.0,0.5567685961723328,0.5065502524375916,0.9078947305679321,0.971615731716156,0.2654867172241211,0.360262006521225,0.7576419115066528,0.03300101310014725,19.666640233248472,0.033916834741830826
0.49344977736473083,0.10344827175140381,1.0,0.5589519739151001,0.5021834373474121,0.9254385828971863,0.971615731716156,0.30309733748435974,0.4694323241710663,0.7838428020477295,0.03095665667206049,19.392801345326006,0.03138599544763565
0.5218340754508972,0.027586206793785095,1.0,0.5436681509017944,0.5305677056312561,0.9122806787490845,0.971615731716156,0.0796460211277008,0.2751091718673706,0.7358078956604004,0.023503330536186695,21.586278499104083,0.022994808852672577
0.5,0.08505746722221375,1.0,0.5589519739151001,0.5043668150901794,0.9100877046585083,0.971615731716156,0.21902655065059662,0.38864630460739136,0.7860262393951416,0.026305655017495155,20.08156490372494,0.026680605486035347
0.528384268283844,0.04597701132297516,1.0,0.5589519739151001,0.5305677056312561,0.9342105388641357,0.971615731716156,0.17920354008674622,0.35807859897613525,0.7969432473182678,0.02617775183171034,20.28011691570282,0.026324570178985596
0.528384268283844,0.09655172377824783,1.0,0.5589519739151001,0.5305677056312561,0.9364035129547119,0.9585152864456177,0.14380531013011932,0.43668124079704285,0.7925764322280884,0.035704273730516434,20.02315741358325,0.03653135895729065
