,mean,std
Activity_acc,0.5981723368167877,0.02147597790297678
org:resource_acc,0.034890110790729525,0.0122895001614949
impact_acc,0.7968668460845947,0.010209140961809906
concept:name_acc,0.6485639870166778,0.013324750292967324
lifecycle:transition_acc,0.5939947843551636,0.02233355258170241
org:group_acc,0.707571804523468,0.06744855463783504
organization country_acc,0.7746736526489257,0.041667428431952536
organization involved_acc,0.11140583381056786,0.04208887877900907
product_acc,0.22167102098464966,0.03087987747352497
resource country_acc,0.7146214187145233,0.037048539107263655
time:timestamp_mae,0.022925943974405526,0.0038581208401933355
AVG_total_loss,23.52684896523133,0.34057414261024516
MAE_time:timestamp,0.023904022574424744,0.004192948244978384
