Activity_acc,org:resource_acc,impact_acc,concept:name_acc,lifecycle:transition_acc,org:group_acc,org:role_acc,organization country_acc,organization involved_acc,product_acc,resource country_acc,AVG_total_loss
0.5744125247001648,0.032967034727334976,0.7963446378707886,0.6370757222175598,0.5770235061645508,0.6971279382705688,0.551558792591095,0.8067885041236877,0.14323607087135315,0.2454308122396469,0.7232376337051392,25.10612189769745
0.6005222201347351,0.049450550228357315,0.7832898497581482,0.644908607006073,0.5718016028404236,0.650130569934845,0.5179856419563293,0.7780678868293762,0.1246684342622757,0.19321149587631226,0.7232376337051392,25.05193394422531
0.6057441234588623,0.057692307978868484,0.7832898497581482,0.6240208745002747,0.5900783538818359,0.7859007716178894,0.5299760103225708,0.7206266522407532,0.14058354496955872,0.23759791254997253,0.7362924218177795,24.990223929286003
0.6135770082473755,0.05219780281186104,0.7963446378707886,0.6579634547233582,0.6031331419944763,0.6684073209762573,0.5275779366493225,0.8120104670524597,0.14058354496955872,0.23759791254997253,0.6605744361877441,25.19871073961258
0.6109660863876343,0.0357142873108387,0.7963446378707886,0.6605744361877441,0.6109660863876343,0.7989556193351746,0.5107913613319397,0.7597911357879639,0.13793103396892548,0.15665796399116516,0.7519582509994507,25.308643221855164
0.5691906213760376,0.03846153989434242,0.7963446378707886,0.6292428374290466,0.5613577365875244,0.6292428374290466,0.5299760103225708,0.7597911357879639,0.1246684342622757,0.23498694598674774,0.7310705184936523,25.047142058610916
0.6083551049232483,0.02747252769768238,0.7989556193351746,0.6579634547233582,0.6057441234588623,0.7911227345466614,0.5179856419563293,0.8067885041236877,0.11936338990926743,0.15926893055438995,0.6997389197349548,25.114992380142212
0.5953002572059631,0.05219780281186104,0.8093994855880737,0.6657963395118713,0.5639686584472656,0.8198433518409729,0.5275779366493225,0.650130569934845,0.10079575330018997,0.22976501286029816,0.5744125247001648,24.892988309264183
0.6083551049232483,0.030219780281186104,0.7963446378707886,0.644908607006073,0.6083551049232483,0.7493472695350647,0.5107913613319397,0.8172323703765869,0.09283819794654846,0.2114882469177246,0.6788511872291565,25.217557072639465
0.6109660863876343,0.041208792477846146,0.7859007716178894,0.650130569934845,0.6083551049232483,0.6736292243003845,0.5323740839958191,0.6945169568061829,0.17771883308887482,0.26892951130867004,0.710182785987854,24.48985706269741
