,mean,std
Activity_acc,0.7507692575454712,0.04747707263355063
org:resource_acc,0.08404558300971984,0.03201520862962368
impact_acc,0.9069767594337463,0.018673121211250688
concept:name_acc,0.8808625161647796,0.025596220925859392
lifecycle:transition_acc,0.7970744371414185,0.022534124065115516
org:group_acc,0.8559782862663269,0.043270194320864666
org:role_acc,0.5726618826389313,0.04241585205171117
organization country_acc,0.8853333115577697,0.013941674043829544
organization involved_acc,0.23636363819241524,0.06737401990860974
product_acc,0.3,0.05030278755762923
resource country_acc,0.7542199432849884,0.01740677070461721
AVG_total_loss,21.551691196113826,0.6193727340674763
