,mean,std
REPAIR_IN_TIME_5D_acc,0.9885242938995361,0.002495862914518579
DEVICETYPE_acc,0.9478755354881286,0.0027865847584198538
org:resource_acc,0.9610664308071136,0.0026090567789801176
time:timestamp_mae,0.019959697998619,5.285295788456666e-05
AVG_total_loss,0.5283515439503581,0.0057002349149822985
MAE_time:timestamp,0.020346376672387124,5.375374279043637e-05
