,mean,std
Activity_acc,0.4968456745147705,0.0026578073344013507
REPAIR_IN_TIME_5D_acc,0.9051985800266266,0.0030133449514275954
DEVICETYPE_acc,0.7132292211055755,0.01006303422521651
org:resource_acc,0.7744881987571717,0.005044450041736802
AVG_total_loss,3.3773759341945775,0.023864332900403417
