,mean,std
Activity_acc,0.5015512764453888,0.003741567179971374
REPAIR_IN_TIME_5D_acc,0.9024409532546998,0.0037753581938833763
DEVICETYPE_acc,0.7115660965442657,0.009619108130162613
org:resource_acc,0.8279087722301484,0.011141435514314624
AVG_total_loss,3.2588365064639797,0.024745300973427257
