org:resource_acc,Activity_acc,org:role_acc,case:Project_acc,case:Task_acc,case:OrganizationalEntity_acc,case:RfpNumber_acc,time:timestamp_mae,case:RequestedAmount_mae,AVG_total_loss,MAE_time:timestamp,MAE_case:RequestedAmount
0.999697744846344,0.9256348609924316,0.9812576174736023,0.5522974729537964,0.75,0.698609471321106,0.03174123540520668,0.0094338419677859,13.416470224207098,27.03636503181505,0.009237121790647507,13.440570831298828
0.9990931153297424,0.9259371757507324,0.9860943555831909,0.4353083670139313,0.75,0.44316810369491577,0.03174123540520668,0.006892690054056319,2.973098971626975,17.548914524176244,0.006898726802319288,2.976574659347534
0.999697744846344,0.9280532598495483,0.9854897260665894,0.8340387344360352,0.75,0.8754534721374512,0.03174123540520668,0.005978268486532298,8.931174191561611,21.36789649835026,0.0058433255180716515,8.951025009155273
1.0,0.92684406042099,0.9860943555831909,0.889661431312561,0.7518138289451599,0.9008464813232422,0.03174123540520668,0.009349240244112232,6.035227168690074,18.174555363048885,0.009296375326812267,6.057982921600342
0.9975816607475281,0.9241233468055725,0.9863966703414917,0.5858525037765503,0.75,0.8019952178001404,0.03174123540520668,0.0069446359676393595,21.90364508195357,34.88726813547228,0.006786949932575226,21.99946403503418
0.999697744846344,0.9247279763221741,0.9848851561546326,0.838573157787323,0.75,0.9180774092674255,0.03174123540520668,0.010522881607440386,23.355388034473766,35.84794962211427,0.010492004454135895,23.424293518066406
0.999697744846344,0.9265417456626892,0.9860943555831909,0.8612455129623413,0.75,0.8681983351707458,0.03174123540520668,0.006307372188364918,41.64758214083585,53.832218715201385,0.006201655603945255,41.846168518066406
0.999697744846344,0.92684406042099,0.9854897260665894,0.9099153876304626,0.75,0.8763603568077087,0.03174123540520668,0.007885781582444906,4.604815244674683,16.805508074223656,0.007795185316354036,4.614096164703369
1.0,0.9235187768936157,0.9857920408248901,0.803204357624054,0.75,0.8935913443565369,0.03174123540520668,0.006595313168046149,21.584997523914684,33.94720148710026,0.006539023481309414,21.62837028503418
0.999697744846344,0.9226118922233582,0.9860943555831909,0.8464329242706299,0.75,0.8872430920600891,0.03174123540520668,0.008099317000332203,2.1112781871448862,14.142434582198886,0.008032276295125484,2.119102954864502
