org:resource_acc,Activity_acc,org:role_acc,case:Project_acc,case:Task_acc,case:OrganizationalEntity_acc,case:RfpNumber_acc,time:timestamp_mae,case:RequestedAmount_mae,AVG_total_loss,MAE_time:timestamp,MAE_case:RequestedAmount
0.9528809189796448,0.81637042760849,0.8637586832046509,0.34464186429977417,0.752896785736084,0.44372642040252686,0.04132695868611336,0.010519664649936285,84.24939519708806,100.30975945319302,0.01034342497587204,82.50857543945312
0.9135702252388,0.794830322265625,0.8572966456413269,0.2918685972690582,0.752896785736084,0.26952072978019714,0.04132695868611336,0.008474071002141996,76.58906104347922,93.28393988455223,0.008463401347398758,74.80564880371094
0.9523424506187439,0.8196014761924744,0.8704900145530701,0.5048465132713318,0.7534357309341431,0.5748518705368042,0.04132695868611336,0.00559688126668334,84.38495982776989,99.65715501834215,0.00541835930198431,82.7355728149414
0.9464188814163208,0.8187937140464783,0.8680667281150818,0.5277328491210938,0.7539746165275574,0.5993537902832031,0.04132695868611336,0.009090028195218607,76.80087835138494,91.89898193238133,0.009051557630300522,75.11385345458984
0.9520732164382935,0.8142164349555969,0.8704900145530701,0.39203014969825745,0.752896785736084,0.5188475847244263,0.04132695868611336,0.006628106390549378,88.7181608026678,104.5365501453846,0.006415565963834524,87.16363525390625
0.95315021276474,0.8166397213935852,0.8653742074966431,0.5331178903579712,0.7531662583351135,0.6163166165351868,0.04132695868611336,0.009358459194614128,97.61477695811878,112.95599319747734,0.00920505728572607,96.20175170898438
0.8742595314979553,0.7988691329956055,0.8640279769897461,0.5759288668632507,0.752896785736084,0.5716208815574646,0.04132695868611336,0.006454265718771653,102.58411719582297,117.68313116355884,0.00630986737087369,101.1951675415039
0.9491114020347595,0.8193322420120239,0.8686052560806274,0.6042003035545349,0.752896785736084,0.5638125538825989,0.04132695868611336,0.007189242677255111,77.63864274458452,92.64202449538492,0.007064757402986288,75.95064544677734
0.9528809189796448,0.8142164349555969,0.871028482913971,0.5347334146499634,0.7531662583351135,0.5842756628990173,0.04132695868611336,0.005975681230087172,95.31798414750533,110.35270455204459,0.005852226167917252,93.77195739746094
0.9520732164382935,0.8139472007751465,0.8659127354621887,0.558158278465271,0.752896785736084,0.5670436024665833,0.04132695868611336,0.006956942252476107,80.70098148692738,95.6601167739877,0.006843868177384138,79.06034088134766
