org:resource_acc,Activity_acc,org:role_acc,case:Project_acc,case:Task_acc,case:OrganizationalEntity_acc,case:Activity_acc,time:timestamp_mae,case:RequestedAmount_mae,AVG_total_loss,MAE_time:timestamp,MAE_case:RequestedAmount
0.9980859160423279,0.8122075796127319,0.8368779420852661,0.5323266386985779,0.7526584267616272,0.4659719169139862,1.0,0.006573741662908684,5.506099614230069,11.613176447932016,0.006347864866256714,5.526668071746826
0.9970225095748901,0.8113568425178528,0.8545299768447876,0.8241173624992371,0.7526584267616272,0.9155678153038025,1.0,0.006597230507230217,19.907898382707074,23.841499201657083,0.006516185123473406,19.952266693115234
0.9972352385520935,0.7554231882095337,0.8370906114578247,0.8092300891876221,0.7526584267616272,0.8974904417991638,1.0,0.030073542147874832,7.199063604528254,11.372961305970835,0.030372323468327522,7.220846176147461
0.9957464933395386,0.792428731918335,0.8532539010047913,0.8243300914764404,0.7526584267616272,0.8923861980438232,1.0,0.009902804666622118,13.578912214799361,17.68198494765569,0.009965350851416588,13.630992889404297
0.9972352385520935,0.7937048077583313,0.8366652131080627,0.7877498865127563,0.7526584267616272,0.8866439461708069,1.0,0.00823550159111619,17.60216253454035,21.986655352086846,0.008205246180295944,17.664461135864258
0.9970225095748901,0.6486601233482361,0.8353891968727112,0.6544023752212524,0.7526584267616272,0.8732454180717468,1.0,0.006858918223191391,10.784906647422098,15.63441419372843,0.006783950608223677,10.822681427001953
0.9968098402023315,0.8119949102401733,0.8570820689201355,0.6686516404151917,0.7526584267616272,0.8641003966331482,1.0,0.006616631607440385,6.347202994606712,11.230128122154962,0.006407758221030235,6.367730140686035
0.9968098402023315,0.7845597267150879,0.8343257904052734,0.8277328610420227,0.7526584267616272,0.8955763578414917,1.0,0.006228150334209204,7.504890658638694,11.654024974146688,0.00604677852243185,7.517066955566406
0.9968098402023315,0.7939174771308899,0.8366652131080627,0.8592088222503662,0.7526584267616272,0.7590386867523193,1.0,0.006633226675066081,14.041377674449574,18.355520172891293,0.006412577349692583,14.08243179321289
0.9968098402023315,0.8124202489852905,0.8343257904052734,0.845384955406189,0.7526584267616272,0.8887706995010376,1.0,0.00629495723511685,4.181584011424672,8.2824052718722,0.006116153672337532,4.196919918060303
