Activity_acc,org:resource_acc,impact_acc,concept:name_acc,lifecycle:transition_acc,org:group_acc,org:role_acc,organization country_acc,organization involved_acc,resource country_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.6161879897117615,0.030219780281186104,0.7963446378707886,0.6344647407531738,0.5822454690933228,0.8041775822639465,0.4940048158168793,0.7336814999580383,0.1246684342622757,0.7362924218177795,0.023325043730437756,20.054379436187446,0.02428559400141239
0.5822454690933228,0.0357142873108387,0.8093994855880737,0.647519588470459,0.5718016028404236,0.6736292243003845,0.5083932876586914,0.770235002040863,0.03448275849223137,0.7180156707763672,0.033477941527962685,20.63074783422053,0.034382231533527374
0.6031331419944763,0.010989011265337467,0.7963446378707886,0.6292428374290466,0.5691906213760376,0.8120104670524597,0.513189435005188,0.8120104670524597,0.09283819794654846,0.7023499011993408,0.014093637000769377,20.114816829096526,0.014015630818903446
0.5691906213760376,0.0357142873108387,0.7963446378707886,0.652741551399231,0.5718016028404236,0.8041775822639465,0.5251798629760742,0.8120104670524597,0.11405835300683975,0.7362924218177795,0.017017295584082603,19.884585281834006,0.017629195004701614
0.5718016028404236,0.04395604506134987,0.7963446378707886,0.6605744361877441,0.6083551049232483,0.767624020576477,0.5299760103225708,0.7597911357879639,0.11671087145805359,0.7493472695350647,0.021044110879302025,19.559766134247184,0.021514639258384705
0.5718016028404236,0.008241758681833744,0.7963446378707886,0.6318538188934326,0.5770235061645508,0.7232376337051392,0.5323740839958191,0.7258485555648804,0.06366047263145447,0.7467362880706787,0.020120352506637573,20.565186142921448,0.020829740911722183
0.5770235061645508,0.05219780281186104,0.7963446378707886,0.6605744361877441,0.5770235061645508,0.6710183024406433,0.5179856419563293,0.8146214485168457,0.11936338990926743,0.7154046893119812,0.011609467677772045,20.008290427736938,0.012373540550470352
0.58746737241745,0.04670329764485359,0.7963446378707886,0.6240208745002747,0.5691906213760376,0.6866840720176697,0.5275779366493225,0.8120104670524597,0.15649867057800293,0.6866840720176697,0.02525822166353464,19.88074637297541,0.02642984315752983
0.6187989711761475,0.0357142873108387,0.7832898497581482,0.6318538188934326,0.58746737241745,0.6605744361877441,0.5347722172737122,0.8120104670524597,0.09018567204475403,0.7310705184936523,0.025605092756450176,20.14410742651671,0.026912976056337357
0.5691906213760376,0.04670329764485359,0.8093994855880737,0.6422976851463318,0.5665796399116516,0.7806788682937622,0.5251798629760742,0.8120104670524597,0.058355435729026794,0.7206266522407532,0.018093944527208805,19.874825404025614,0.01826956495642662
