Activity_acc,impact_acc,concept:name_acc,lifecycle:transition_acc,org:group_acc,org:role_acc,organization country_acc,organization involved_acc,product_acc,resource country_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.6952663064002991,1.0,0.7899408340454102,0.7130177617073059,0.9142012000083923,0.7305699586868286,0.9733728170394897,0.21661721169948578,0.3550295829772949,0.8431952595710754,0.029359150677919388,13.818812801036984,0.025406481698155403
0.6863905191421509,1.0,0.8491124510765076,0.6952663064002991,0.9171597957611084,0.7409326434135437,0.9733728170394897,0.35014837980270386,0.38165679574012756,0.860946774482727,0.013479560147970915,13.061224306933582,0.012624718248844147
0.7278106808662415,1.0,0.8431952595710754,0.6952663064002991,0.9467455744743347,0.6839377880096436,0.9733728170394897,0.36795252561569214,0.37278106808662415,0.8698225021362305,0.02790712472051382,13.128211433300748,0.021987121552228928
0.6597633361816406,1.0,0.8668639063835144,0.692307710647583,0.9467455744743347,0.7461139559745789,0.9704142212867737,0.28486645221710205,0.3254438042640686,0.8668639063835144,0.023884634487330914,13.33848198861233,0.020079977810382843
0.715976357460022,1.0,0.8639053106307983,0.7218934893608093,0.9437869787216187,0.7279792428016663,0.9792899489402771,0.32937684655189514,0.3786982297897339,0.8520710468292236,0.020445412024855614,13.218468676903285,0.013147667050361633
0.668639063835144,1.0,0.7366864085197449,0.7071006298065186,0.9378698468208313,0.6865285038948059,0.9733728170394897,0.2759643793106079,0.3284023702144623,0.8639053106307983,0.02659791801124811,13.822208248020615,0.023437947034835815
0.7130177617073059,1.0,0.8402367234230042,0.7071006298065186,0.9526627063751221,0.7746113538742065,0.9585798978805542,0.3768545985221863,0.4615384638309479,0.8698225021362305,0.010617450345307589,12.362350001902087,0.009454182349145412
0.6982248425483704,1.0,0.7869822382926941,0.7041420340538025,0.9497041702270508,0.6865285038948059,0.9852071404457092,0.3649851679801941,0.46449705958366394,0.8639053106307983,0.024200614541769028,12.362525289412588,0.020311599597334862
0.7307692170143127,1.0,0.8461538553237915,0.7041420340538025,0.9526627063751221,0.7435232996940613,0.9733728170394897,0.2937685549259186,0.41420120000839233,0.8757396340370178,0.016136773861944675,12.99020974850282,0.012552635744214058
0.7218934893608093,1.0,0.8550295829772949,0.7337278127670288,0.9497041702270508,0.7435232996940613,0.976331353187561,0.33531156182289124,0.47337278723716736,0.8727810978889465,0.0077422563917934895,12.14111263275845,0.007738986052572727
