org:resource_acc,impact_acc,concept:name_acc,lifecycle:transition_acc,org:group_acc,org:role_acc,organization country_acc,organization involved_acc,product_acc,resource country_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.10256410390138626,0.8682170510292053,0.6765498518943787,0.6010637879371643,0.8994565606117249,0.6306954622268677,0.9039999842643738,0.23262032866477966,0.42933332920074463,0.739130437374115,0.011358380783349276,20.066638336051255,0.010394618846476078
0.10826210677623749,0.91989666223526,0.6900269389152527,0.6010637879371643,0.904891312122345,0.60671466588974,0.8959999680519104,0.22994652390480042,0.4880000054836273,0.7723785042762756,0.02019116561859846,20.20779055636376,0.018641700968146324
0.056980058550834656,0.930232584476471,0.684636116027832,0.625,0.8369565606117249,0.6187050342559814,0.9039999842643738,0.0935828909277916,0.35999998450279236,0.7877237796783447,0.013975525740534067,20.81169560784474,0.01274476945400238
0.0883190855383873,0.9276486039161682,0.671159029006958,0.6409574151039124,0.864130437374115,0.5827338099479675,0.8959999680519104,0.23262032866477966,0.40799999237060547,0.782608687877655,0.00882780272513628,20.788439800031483,0.008255867287516594
0.09401709586381912,0.8863049149513245,0.6792452931404114,0.6303191184997559,0.85597825050354,0.60671466588974,0.909333348274231,0.17914438247680664,0.3813333213329315,0.7340153455734253,0.01719309063628316,20.5636194688268,0.015761390328407288
0.1111111119389534,0.9147287011146545,0.684636116027832,0.5744680762290955,0.89673912525177,0.6043165326118469,0.8933333158493042,0.24331551790237427,0.41866666078567505,0.7672634124755859,0.016578754875808954,20.134123413357884,0.015177254565060139
0.07977207750082016,0.9250646233558655,0.673854410648346,0.5771276354789734,0.8614130616188049,0.5995203852653503,0.9039999842643738,0.11764705926179886,0.36266666650772095,0.7723785042762756,0.024153240956366062,20.77739764098078,0.022528965026140213
0.07122506946325302,0.9250646233558655,0.6819406747817993,0.6170212626457214,0.85597825050354,0.6115108132362366,0.9013333320617676,0.22727273404598236,0.4560000002384186,0.7800511717796326,0.0065687892492860556,19.850978038972244,0.006535865366458893
0.05982905998826027,0.930232584476471,0.673854410648346,0.6223403811454773,0.8614130616188049,0.60671466588974,0.909333348274231,0.22192513942718506,0.4399999976158142,0.782608687877655,0.012177134398370981,20.6953486003913,0.01112387329339981
0.11396011710166931,0.9224806427955627,0.68733149766922,0.6063829660415649,0.8804348111152649,0.6402877569198608,0.890666663646698,0.24331551790237427,0.47466665506362915,0.782608687877655,0.012506018858402967,19.583365845959634,0.011416810564696789
