Activity_acc,org:resource_acc,impact_acc,concept:name_acc,lifecycle:transition_acc,org:group_acc,org:role_acc,organization country_acc,organization involved_acc,product_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.6135770082473755,0.05219780281186104,0.8093994855880737,0.6605744361877441,0.6161879897117615,0.7362924218177795,0.5179856419563293,0.8120104670524597,0.14588859677314758,0.2558746635913849,0.019955383613705635,23.16407279856503,0.020462552085518837
0.6109660863876343,0.049450550228357315,0.8093994855880737,0.6579634547233582,0.6187989711761475,0.7963446378707886,0.5347722172737122,0.7415143847465515,0.06100795790553093,0.2167101800441742,0.02821863256394863,24.312120189890265,0.02965943142771721
0.5822454690933228,0.04395604506134987,0.8093994855880737,0.6344647407531738,0.5770235061645508,0.6919060349464417,0.5251798629760742,0.7806788682937622,0.13793103396892548,0.23759791254997253,0.028042870573699474,23.827108192257583,0.02967381849884987
0.6135770082473755,0.049450550228357315,0.7989556193351746,0.6605744361877441,0.6161879897117615,0.6919060349464417,0.5299760103225708,0.8146214485168457,0.10079575330018997,0.219321146607399,0.02213964331895113,23.99344039428979,0.02303020842373371
0.6057441234588623,0.030219780281186104,0.7937337160110474,0.6657963395118713,0.6057441234588623,0.8015666007995605,0.5179856419563293,0.7336814999580383,0.11405835300683975,0.2140992134809494,0.020154191181063652,23.64903580956161,0.02095770835876465
0.6161879897117615,0.06593406945466995,0.7989556193351746,0.650130569934845,0.6161879897117615,0.8198433518409729,0.5179856419563293,0.8093994855880737,0.13527850806713104,0.27154046297073364,0.029844104312360287,22.88348878826946,0.03186798095703125
0.6109660863876343,0.021978022530674934,0.8093994855880737,0.6605744361877441,0.5822454690933228,0.6840730905532837,0.5251798629760742,0.8120104670524597,0.06896551698446274,0.1775456964969635,0.028369721956551075,23.761724275536835,0.02919112518429756
0.6161879897117615,0.04670329764485359,0.7963446378707886,0.6631854176521301,0.6083551049232483,0.8146214485168457,0.5179856419563293,0.770235002040863,0.1697612702846527,0.24281984567642212,0.0188478110358119,23.447772341780365,0.019289754331111908
0.5744125247001648,0.041208792477846146,0.7963446378707886,0.6631854176521301,0.5718016028404236,0.8146214485168457,0.5203837156295776,0.770235002040863,0.1246684342622757,0.22976501286029816,0.03838958032429218,23.768398569896817,0.04084679111838341
0.6083551049232483,0.05494505539536476,0.7963446378707886,0.6396867036819458,0.6057441234588623,0.652741551399231,0.5299760103225708,0.7780678868293762,0.09018567204475403,0.24281984567642212,0.022217645309865475,23.86672781314701,0.023313727229833603
