Activity_acc,org:resource_acc,concept:name_acc,lifecycle:transition_acc,org:group_acc,org:role_acc,organization country_acc,organization involved_acc,product_acc,resource country_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.6834319829940796,0.16265060007572174,0.8520710468292236,0.6775147914886475,0.9467455744743347,0.7590673565864563,0.9615384936332703,0.3709198832511902,0.440828412771225,0.8491124510765076,0.02191580180078745,18.143637009896338,0.01836480014026165
0.668639063835144,0.16265060007572174,0.8668639063835144,0.6863905191421509,0.9437869787216187,0.7435232996940613,0.9733728170394897,0.39465874433517456,0.357988178730011,0.8668639063835144,0.01681219507008791,18.701588296331465,0.013250455260276794
0.6952663064002991,0.1325301229953766,0.8668639063835144,0.6834319829940796,0.9408284425735474,0.7487046718597412,0.9733728170394897,0.3768545985221863,0.40532544255256653,0.8757396340370178,0.01276187552139163,19.683083693962544,0.011861189268529415
0.6597633361816406,0.1325301229953766,0.834319531917572,0.715976357460022,0.9349112510681152,0.7357512712478638,0.9704142212867737,0.43916913866996765,0.36982250213623047,0.8461538553237915,0.024612766690552235,19.67507251817733,0.02399454265832901
0.6360946893692017,0.16867469251155853,0.8136094808578491,0.6952663064002991,0.9349112510681152,0.7642486691474915,0.9733728170394897,0.359050452709198,0.4201183617115021,0.8224852085113525,0.020473167300224304,19.18410874903202,0.017919428646564484
0.7011834383010864,0.13554216921329498,0.860946774482727,0.7130177617073059,0.9467455744743347,0.7435232996940613,0.9733728170394897,0.27893173694610596,0.3757396638393402,0.8372781276702881,0.009170813020318747,19.041844686027616,0.008606022223830223
0.6745561957359314,0.15361444652080536,0.8017751574516296,0.6242603659629822,0.9556213021278381,0.7072538733482361,0.9704142212867737,0.37388724088668823,0.40236687660217285,0.8520710468292236,0.012600484304130077,20.13991533499211,0.010864617303013802
0.665680468082428,0.14759035408496857,0.8550295829772949,0.6952663064002991,0.9201183319091797,0.7746113538742065,0.9733728170394897,0.38872402906417847,0.35207101702690125,0.834319531917572,0.018011311534792185,19.191539677325636,0.01584986411035061
0.692307710647583,0.1325301229953766,0.831360936164856,0.7189348936080933,0.9201183319091797,0.6528497338294983,0.9674556255340576,0.3264094889163971,0.39349111914634705,0.8520710468292236,0.013145575765520334,20.49542950326577,0.012697882018983364
0.692307710647583,0.12048192322254181,0.8284024000167847,0.668639063835144,0.9230769276618958,0.7357512712478638,0.9349112510681152,0.3382789194583893,0.3668639063835144,0.8639053106307983,0.04002181440591812,19.665309213101864,0.04193776473402977
