,mean,std
Activity_acc,0.6748897731304169,0.004038684761036172
org:resource_acc,0.5012379348278045,0.013811251074347712
concept:name_acc,0.8046439170837403,0.009740830910937321
lifecycle:transition_acc,0.9189616978168488,0.006059970306312353
time:timestamp_mae,0.014995838635201967,0.0014871641223802722
AVG_total_loss,4.434632704588807,0.053506107331201744
MAE_time:timestamp,0.014982145372778177,0.0014971669806420548
