,mean,std
Activity_acc,0.8419960141181946,0.0046477795563566885
org:resource_acc,0.6986824929714203,0.01158316025246431
concept:name_acc,0.8329458117485047,0.004266605187500054
lifecycle:transition_acc,0.9809394359588623,0.0007164520467012424
time:timestamp_mae,0.00602678644382173,0.0021119685355159524
AVG_total_loss,2.8794885931026544,0.0524178968196842
MAE_time:timestamp,0.006066143978387117,0.0021152443897759737
