org:resource_acc,Activity_acc,org:role_acc,case:Task_acc,case:OrganizationalEntity_acc,case:Activity_acc,case:RfpNumber_acc,time:timestamp_mae,case:RequestedAmount_mae,AVG_total_loss,MAE_time:timestamp,MAE_case:RequestedAmount
0.9523424506187439,0.8147549629211426,0.8661819696426392,0.752896785736084,0.5667743682861328,0.9189552664756775,0.04132695868611336,0.008280638309026306,71.74700615622781,85.30343120278452,0.008151398971676826,70.01146697998047
0.9138394594192505,0.8018308877944946,0.8212170004844666,0.7534357309341431,0.5751211643218994,0.9038771986961365,0.04132695868611336,0.008365916426886211,89.91793476451527,103.49395445277068,0.008396082557737827,88.45248413085938
0.9499191641807556,0.8158319592475891,0.8667204976081848,0.752896785736084,0.584814190864563,0.9189552664756775,0.04132695868611336,0.008316585667092691,79.00759194113992,92.68011218482967,0.00810712669044733,77.28956604003906
0.9523424506187439,0.8007538914680481,0.8597199320793152,0.752896785736084,0.11523962765932083,0.9229940176010132,0.04132695868611336,0.008354555476795544,85.31150817871094,100.46349198032509,0.008149167522788048,83.76577758789062
0.9523424506187439,0.81637042760849,0.8677974939346313,0.752896785736084,0.5821216702461243,0.9189552664756775,0.04132695868611336,0.010139329443601046,79.87296641956677,93.17837129423225,0.010182769037783146,78.30746459960938
0.9135702252388,0.8134086728096008,0.8688744902610779,0.752896785736084,0.5656973123550415,0.8995691537857056,0.04132695868611336,0.006330016069114208,80.87905398282138,94.36163839503106,0.006198421120643616,79.29268646240234
0.9520732164382935,0.8166397213935852,0.8712977766990662,0.752896785736084,0.5344641804695129,0.9189552664756775,0.04132695868611336,0.013678456741300497,88.47734347256747,102.05333554287526,0.013723799958825111,87.03382110595703
0.9520732164382935,0.7891760468482971,0.8648357391357422,0.752896785736084,0.5675820708274841,0.9189552664756775,0.04132695868611336,0.006740229669958353,77.1649960604581,90.76768882737748,0.006686219945549965,75.4326400756836
0.9526116847991943,0.8142164349555969,0.8640279769897461,0.7534357309341431,0.5659666061401367,0.9038771986961365,0.04132695868611336,0.006326688665219329,83.99094182794744,97.58681717417626,0.006164273247122765,82.36497497558594
0.95315021276474,0.8139472007751465,0.841680109500885,0.752896785736084,0.5799676775932312,0.9189552664756775,0.04132695868611336,0.006666241721673446,79.38612643155184,92.94237576628274,0.006598350591957569,77.64478302001953
