org:resource_acc,Activity_acc,org:role_acc,case:Task_acc,case:OrganizationalEntity_acc,case:Activity_acc,case:RfpNumber_acc,time:timestamp_mae,case:RequestedAmount_mae,AVG_total_loss,MAE_time:timestamp,MAE_case:RequestedAmount
0.9543624520301819,0.8139042854309082,0.8777837157249451,0.7584527730941772,0.5457219481468201,0.9172338843345642,0.038687970489263535,0.0069499668580564585,0.5944651771675457,14.089271371591497,0.006934512872248888,0.5954460501670837
0.9506040215492249,0.7922283411026001,0.8775185942649841,0.7592642307281494,0.5393048524856567,0.9172338843345642,0.038687970489263535,0.006449964913454923,0.5470662740143862,14.024425216696478,0.006348003167659044,0.5471302270889282
0.9538255333900452,0.8035950064659119,0.8915694952011108,0.7592642307281494,0.5671123266220093,0.9183229207992554,0.038687970489263535,0.006033299575475129,0.5689459795301611,14.030876231041145,0.005911852233111858,0.5688878893852234
0.9548993706703186,0.7980438470840454,0.8865323662757874,0.758723258972168,0.5735294222831726,0.916961669921875,0.038687970489263535,0.006717896512286229,0.533656280149113,13.967992797409268,0.006684999912977219,0.5344107151031494
0.9726174473762512,0.8099391460418701,0.9125133156776428,0.7595347166061401,0.5620321035385132,0.9172338843345642,0.038687970489263535,0.008427037476477299,0.5459035445343364,13.827462900810959,0.008276183158159256,0.5463602542877197
0.9578523635864258,0.8051810264587402,0.9175504446029663,0.7584527730941772,0.5430481433868408,0.9215900301933289,0.038687970489263535,0.007389317308975892,0.5334773903543298,14.023957503917204,0.007396597880870104,0.5338685512542725
0.9557046890258789,0.8041236996650696,0.8825557231903076,0.7598052024841309,0.5326203107833862,0.9172338843345642,0.038687970489263535,0.005916245197030631,0.5706767548214305,14.048642215996303,0.00581158185377717,0.5711916089057922
0.960268497467041,0.8062384128570557,0.8865323662757874,0.7584527730941772,0.5393048524856567,0.9172338843345642,0.038687970489263535,0.005732065024362369,0.5371513556350361,14.066180884965103,0.005601845681667328,0.5370702147483826
0.9557046890258789,0.8125825524330139,0.887857973575592,0.7584527730941772,0.5398395657539368,0.9172338843345642,0.038687970489263535,0.007962355178526857,0.5268950408155267,14.1186890124174,0.007934105582535267,0.5268749594688416
0.9546309113502502,0.8141686320304871,0.8825557231903076,0.7592642307281494,0.614438533782959,0.9188674688339233,0.038687970489263535,0.008845828304236586,0.5636710199442777,13.799621639434587,0.008907265029847622,0.5644677877426147
