org:resource_acc,Activity_acc,org:role_acc,case:Task_acc,case:OrganizationalEntity_acc,case:Activity_acc,case:RfpNumber_acc,time:timestamp_mae,case:RequestedAmount_mae,AVG_total_loss,MAE_time:timestamp,MAE_case:RequestedAmount
0.9993954300880432,0.92684406042099,0.9854897260665894,0.75,0.8675937652587891,1.0,0.03174123540520668,0.006503446958959103,1.686783324588429,13.253962402401323,0.006436107214540243,1.6895023584365845
0.999697744846344,0.9259371757507324,0.9860943555831909,0.75,0.90538090467453,1.0,0.03174123540520668,0.00832364758984609,11.1567401452498,22.558746944012288,0.008384747430682182,11.184515953063965
0.9990931153297424,0.9313784837722778,0.9854897260665894,0.75,0.9132406711578369,1.0,0.03174123540520668,0.007355329749936407,6.368372245268389,17.991333920381624,0.007178539875894785,6.383804798126221
0.999697744846344,0.9226118922233582,0.9809553027153015,0.75,0.11124546825885773,1.0,0.03174123540520668,0.00897106642580845,6.670815857973966,20.89665324073708,0.00876420084387064,6.675904750823975
0.9993954300880432,0.9313784837722778,0.9860943555831909,0.75,0.8951027989387512,1.0,0.03174123540520668,0.012021452103826132,6.2276038906791,17.53401102074845,0.012139380909502506,6.238206386566162
0.999697744846344,0.9226118922233582,0.9854897260665894,0.75,0.8564087152481079,1.0,0.03174123540520668,0.00689428545195948,3.280699058012529,14.76517980706624,0.006797952111810446,3.2839279174804688
0.9975816607475281,0.9241233468055725,0.9860943555831909,0.75,0.7766022086143494,1.0,0.03174123540520668,0.012327508662234653,2.1158557913520117,13.770856937435878,0.01241648942232132,2.119363307952881
0.9972793459892273,0.9280532598495483,0.9860943555831909,0.75,0.8854292631149292,1.0,0.03174123540520668,0.006912422620437362,5.818345351652666,17.30561410758475,0.0069162892177701,5.8368730545043945
0.999697744846344,0.927146315574646,0.9830713868141174,0.7515115141868591,0.8733373880386353,1.0,0.03174123540520668,0.006861455611545931,5.9249325015328145,17.461807516361162,0.0067175268195569515,5.932346820831299
0.999697744846344,0.927146315574646,0.9860943555831909,0.75,0.8887545466423035,1.0,0.03174123540520668,0.007142090746624904,11.669697544791482,23.159578566100787,0.007138871122151613,11.706753730773926
