org:resource_acc,Activity_acc,org:role_acc,case:Project_acc,case:OrganizationalEntity_acc,case:Activity_acc,case:RfpNumber_acc,time:timestamp_mae,case:RequestedAmount_mae,AVG_total_loss,MAE_time:timestamp,MAE_case:RequestedAmount
0.8976843953132629,0.8295637965202332,0.8529886603355408,0.8397953510284424,0.8435648679733276,0.9851911067962646,0.04132695868611336,0.01610435926440087,0.2544002302668311,11.535583650777964,0.01621607132256031,0.2545172870159149
0.8901453614234924,0.8521808981895447,0.8661819696426392,0.8139472007751465,0.8823370337486267,0.9851911067962646,0.04132695868611336,0.006938914260403676,0.3432138833132657,11.850036767988719,0.006728507112711668,0.3425968587398529
0.9211092591285706,0.8373720645904541,0.8842217922210693,0.8605276942253113,0.8462573885917664,0.9851911067962646,0.04132695868611336,0.008473646065050905,0.30214794928377325,11.59811125780371,0.00833091326057911,0.30199989676475525
0.9426493644714355,0.8018308877944946,0.8675282597541809,0.8379105925559998,0.8419493436813354,0.981152355670929,0.04132695868611336,0.008162377021190796,0.23776903071186758,11.816920792472295,0.00790161732584238,0.23741859197616577
0.9310715794563293,0.8271405100822449,0.8772212862968445,0.8239095211029053,0.8500269055366516,0.9851911067962646,0.04132695868611336,0.008332064163617113,0.2723908166993748,11.632997115184976,0.008184382691979408,0.2723923325538635
0.9130317568778992,0.878298282623291,0.8712977766990662,0.8298330307006836,0.8683359622955322,0.9693052768707275,0.04132695868611336,0.007569114931605079,0.2960507707162337,11.611044460399585,0.007452232297509909,0.29610475897789
0.8995691537857056,0.8284867405891418,0.8982229232788086,0.8379105925559998,0.843026340007782,0.9803445935249329,0.04132695868611336,0.006849371066147631,0.30376854267987335,11.729612516239285,0.006664453539997339,0.30269452929496765
0.8707592487335205,0.8271405100822449,0.8982229232788086,0.8292945027351379,0.8408723473548889,0.9800753593444824,0.04132695868611336,0.007338994817638939,0.2510104531591589,11.48624243252826,0.007162047550082207,0.24998719990253448
0.8788368105888367,0.821486234664917,0.8974151611328125,0.8438341021537781,0.8438341021537781,0.9507269263267517,0.04132695868611336,0.00825738881460645,0.2459859238429503,11.716162545183165,0.008113711141049862,0.24537023901939392
0.8957996368408203,0.8336025476455688,0.8974151611328125,0.8578351736068726,0.8683359622955322,0.9851911067962646,0.04132695868611336,0.007073747967793183,0.26451503282243555,11.65871450588615,0.006921771913766861,0.2638806998729706
