org:resource_acc,Activity_acc,org:role_acc,case:Project_acc,case:OrganizationalEntity_acc,case:Activity_acc,case:RfpNumber_acc,time:timestamp_mae,case:RequestedAmount_mae,AVG_total_loss,MAE_time:timestamp,MAE_case:RequestedAmount
0.9995189905166626,0.9694564938545227,0.9911015033721924,0.9297739267349243,0.9273689389228821,1.0,0.044733043760061264,0.015307593074711886,0.07100330191579732,9.69159548923331,0.015501083806157112,0.07136546820402145
0.9995189905166626,0.969215989112854,0.990620493888855,0.9259259700775146,0.9535834789276123,1.0,0.044733043760061264,0.00608087657019496,0.06684734333645213,9.947278182741933,0.005882705096155405,0.06701090931892395
0.9997594952583313,0.9701780080795288,0.9901394844055176,0.9381914734840393,0.9531024694442749,1.0,0.044733043760061264,0.00870807600122961,0.058679382570765236,9.659212565536357,0.008616302162408829,0.058893684297800064
1.0,0.9706590175628662,0.9961520433425903,0.9398749470710754,0.9341029524803162,1.0,0.044733043760061264,0.008749497165395454,0.08688377385789697,10.047738907742314,0.00846946332603693,0.0869678407907486
0.9995189905166626,0.9694564938545227,0.9913420081138611,0.939393937587738,0.9499759674072266,1.0,0.044733043760061264,0.00823491680520502,0.15721192414110358,9.932615404938009,0.008117339573800564,0.1572636365890503
0.9992785453796387,0.9735450148582458,0.9901394844055176,0.9372294545173645,0.9485329389572144,1.0,0.044733043760061264,0.007191259540956129,0.1170955246145075,9.86299913535318,0.00717766210436821,0.11705419421195984
0.9995189905166626,0.9696969985961914,0.9925445318222046,0.9329004287719727,0.9374699592590332,1.0,0.044733043760061264,0.005768042692745274,0.16215930879116058,10.079757653409615,0.00565308379009366,0.16216377913951874
0.9995189905166626,0.9689754843711853,0.9913420081138611,0.9261664152145386,0.9345839619636536,1.0,0.044733043760061264,0.0059937783516943455,0.0916303965178403,9.491895497691901,0.0058205449022352695,0.09198100119829178
0.9992785453796387,0.9682539701461792,0.9935064911842346,0.9425204396247864,0.9511784911155701,1.0,0.044733043760061264,0.0063360126435079355,0.046695157546888695,9.883168782721357,0.006212169770151377,0.0468386635184288
0.9992785453796387,0.9675325155258179,0.9901394844055176,0.944444477558136,0.9552669525146484,1.0,0.044733043760061264,0.0059606542133472185,0.07587762922048569,9.908591394270347,0.0058548045344650745,0.07601653039455414
