,mean,std
org:resource_acc,0.9995190024375915,0.0006413261097529326
Activity_acc,0.868278032541275,0.02088432640718191
org:role_acc,0.8880471289157867,0.00012675712862391682
case:Project_acc,0.5691919326782227,0.05784718821909167
case:OrganizationalEntity_acc,0.6101010173559189,0.052082570488725465
case:Activity_acc,0.9045695245265961,0.0538454292613258
case:RfpNumber_acc,0.044733043760061264,0.0
time:timestamp_mae,0.008666039687920023,0.006692248307685298
case:RequestedAmount_mae,81.34842668013138,4.329855659278011
AVG_total_loss,93.91691406369422,4.6001481019221915
MAE_time:timestamp,0.008512122277170419,0.006653870303169458
MAE_case:RequestedAmount,81.37459945678711,4.358205311447993
