Activity_acc,org:resource_acc,impact_acc,concept:name_acc,lifecycle:transition_acc,org:group_acc,org:role_acc,organization country_acc,product_acc,resource country_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.7427884936332703,0.07125306874513626,0.8125000596046448,0.6899038553237915,0.7427884936332703,0.6875,0.5592105388641357,0.795673131942749,0.32451924681663513,0.75,0.024979712441563606,19.032837139442563,0.026492131873965263
0.7427884936332703,0.04668304696679115,0.8125000596046448,0.7355769276618958,0.7427884936332703,0.6778846383094788,0.5504385828971863,0.6875,0.25,0.5817307829856873,0.018875987268984318,18.91787812206894,0.02030816487967968
0.7043269276618958,0.058968059718608856,0.8125000596046448,0.661057710647583,0.701923131942749,0.6754807829856873,0.5416666865348816,0.795673131942749,0.2572115361690521,0.7259615659713745,0.02378691826015711,19.187714860774577,0.02604961022734642
0.7427884936332703,0.07862407714128494,0.8125000596046448,0.7307692766189575,0.7427884936332703,0.8341346383094788,0.5767543911933899,0.795673131942749,0.26682692766189575,0.754807710647583,0.015854542143642902,19.05527899134904,0.01750345714390278
0.7427884936332703,0.058968059718608856,0.8125000596046448,0.7163462042808533,0.7427884936332703,0.6778846383094788,0.5548245906829834,0.795673131942749,0.2740384638309479,0.733173131942749,0.022582302801311016,18.92589485179633,0.024726808071136475
0.7427884936332703,0.04176904261112213,0.8125000596046448,0.7307692766189575,0.7427884936332703,0.6682692766189575,0.5526315569877625,0.795673131942749,0.25,0.7355769276618958,0.015676577109843493,19.222398046869785,0.017780525609850883
0.7427884936332703,0.03931203857064247,0.8125000596046448,0.7620192766189575,0.7427884936332703,0.6730769276618958,0.5570175647735596,0.795673131942749,0.23557692766189575,0.7211538553237915,0.016169399954378605,19.23700223956257,0.017274048179388046
0.7427884936332703,0.04668304696679115,0.8125000596046448,0.7620192766189575,0.7427884936332703,0.6730769276618958,0.5526315569877625,0.795673131942749,0.22355769574642181,0.7259615659713745,0.03013362269848585,18.88466605823487,0.03214698284864426
0.7427884936332703,0.04668304696679115,0.8125000596046448,0.7307692766189575,0.7427884936332703,0.8197115659713745,0.5570175647735596,0.795673131942749,0.22596155107021332,0.7379807829856873,0.023633255623281002,19.172478689812124,0.024894271045923233
0.7427884936332703,0.056511055678129196,0.8125000596046448,0.692307710647583,0.7427884936332703,0.6875,0.5679824352264404,0.795673131942749,0.2836538553237915,0.5793269276618958,0.024994520470499992,18.985489143058658,0.027362721040844917
