,mean,std
Activity_acc,0.5037812262773513,0.004978917667081663
REPAIR_IN_TIME_5D_acc,0.9042317628860473,0.004623850585624877
DEVICETYPE_acc,0.7071803331375122,0.004847843154678408
time:timestamp_mae,0.01514457195543831,7.363887479356281e-05
AVG_total_loss,2.8208894134934157,0.013579904359353405
MAE_time:timestamp,0.015323593560606242,7.638905743058584e-05
