,mean,std
Activity_acc,0.494648078083992,0.005538733081299866
DEVICETYPE_acc,0.9917742490768433,0.0024105415685727544
org:resource_acc,0.9944575190544128,0.0017464704287653992
time:timestamp_mae,0.01526224561538057,0.00015745353836775402
AVG_total_loss,1.516019907672767,0.016787648242139123
MAE_time:timestamp,0.015731692407280208,0.0001618747200368586
