,mean,std
Activity_acc,0.6509904146194458,0.0046441698050525
DEVICETYPE_acc,0.942650443315506,0.002767734056027298
org:resource_acc,0.9590296745300293,0.0019291387258789322
time:timestamp_mae,0.019072267938233717,0.0002919275407020358
AVG_total_loss,1.4699696940768168,0.014842311737222337
MAE_time:timestamp,0.019445200636982917,0.00028737220561222417
