Activity_acc,org:resource_acc,impact_acc,concept:name_acc,org:group_acc,org:role_acc,organization country_acc,organization involved_acc,product_acc,resource country_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.5256410241127014,0.054131053388118744,0.7906976938247681,0.7547169923782349,0.70923912525177,0.46282973885536194,0.7093333005905151,0.10695187747478485,0.2666666507720947,0.7186700701713562,0.012171701062470675,25.444187850225717,0.014120479114353657
0.535897433757782,0.04843304678797722,0.7906976938247681,0.7466307282447815,0.720108687877655,0.4844124913215637,0.7786666750907898,0.10695187747478485,0.25866666436195374,0.7033247947692871,0.02852877415716648,25.088875407353044,0.029971923679113388
0.5487179756164551,0.05982905998826027,0.7984496355056763,0.7601078152656555,0.7744565606117249,0.47961631417274475,0.7839999794960022,0.14705882966518402,0.31466665863990784,0.7365728616714478,0.017828311771154404,25.02219256386161,0.019116340205073357
0.5410256385803223,0.03133903071284294,0.7906976938247681,0.7412399053573608,0.782608687877655,0.4916067123413086,0.7786666750907898,0.16310161352157593,0.26133331656455994,0.710997462272644,0.022636610083281994,24.45787142496556,0.02477138862013817
0.5615384578704834,0.03988603875041008,0.7906976938247681,0.684636116027832,0.77173912525177,0.49880096316337585,0.7120000123977661,0.10695187747478485,0.2639999985694885,0.7161125540733337,0.016930889803916216,25.65173412533477,0.018163468688726425
0.5564102530479431,0.03703703731298447,0.7906976938247681,0.7304581999778748,0.679347813129425,0.4724220633506775,0.781333327293396,0.13368983566761017,0.24533332884311676,0.6930946111679077,0.018666934221982956,25.582782488316298,0.020808020606637
0.5410256385803223,0.01994301937520504,0.7958656549453735,0.7466307282447815,0.7880434989929199,0.4916067123413086,0.781333327293396,0.050802141427993774,0.02133333310484886,0.6828644275665283,0.02059774100780487,26.34765189886093,0.022448640316724777
0.5179487466812134,0.05982905998826027,0.7958656549453735,0.7358490228652954,0.676630437374115,0.49880096316337585,0.7573333382606506,0.14438502490520477,0.2666666507720947,0.6726342439651489,0.02251334022730589,25.06859780382365,0.025277085602283478
0.5487179756164551,0.054131053388118744,0.7906976938247681,0.6819406747817993,0.70652174949646,0.5035971403121948,0.6666666865348816,0.09090909361839294,0.2666666507720947,0.6982097029685974,0.017754478380084038,24.865584356710315,0.0198561642318964
0.5461538434028625,0.022792022675275803,0.801033616065979,0.7412399053573608,0.6413043737411499,0.4652278423309326,0.7173333168029785,0.11497326195240021,0.2666666507720947,0.7263426780700684,0.02825544122606516,25.3993536317721,0.030732832849025726
