Activity_acc,org:resource_acc,impact_acc,concept:name_acc,lifecycle:transition_acc,org:group_acc,org:role_acc,organization involved_acc,product_acc,resource country_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.5770235061645508,0.02747252769768238,0.7963446378707886,0.6631854176521301,0.584856390953064,0.6736292243003845,0.5539568662643433,0.1246684342622757,0.2167101800441742,0.7232376337051392,0.013854314107447863,24.053496141452342,0.014422643929719925
0.5953002572059631,0.049450550228357315,0.7963446378707886,0.6605744361877441,0.6109660863876343,0.7545691728591919,0.5203837156295776,0.08753315359354019,0.1775456964969635,0.7310705184936523,0.03944425657391548,24.234810430556536,0.04087962582707405
0.6109660863876343,0.030219780281186104,0.8015666007995605,0.652741551399231,0.6161879897117615,0.8276762366294861,0.48201438784599304,0.02122015878558159,0.2454308122396469,0.7232376337051392,0.02818565908819437,24.372068830765784,0.029954902827739716
0.5665796399116516,0.032967034727334976,0.7963446378707886,0.6631854176521301,0.6187989711761475,0.71279376745224,0.5083932876586914,0.10079575330018997,0.22193211317062378,0.7284595370292664,0.027515120804309845,24.3204557672143,0.028253475204110146
0.6109660863876343,0.06868132203817368,0.7963446378707886,0.6579634547233582,0.6083551049232483,0.7493472695350647,0.5107913613319397,0.11140583455562592,0.2793733775615692,0.6971279382705688,0.014090579934418201,24.175315213389695,0.014555647037923336
0.5900783538818359,0.05219780281186104,0.767624020576477,0.6631854176521301,0.5796344876289368,0.6684073209762573,0.5011990666389465,0.11140583455562592,0.20626632869243622,0.6919060349464417,0.03557258099317551,24.324926756322384,0.03723655641078949
0.6057441234588623,0.049450550228357315,0.7963446378707886,0.6579634547233582,0.6187989711761475,0.8250653147697449,0.5035971403121948,0.037135276943445206,0.15665796399116516,0.6657963395118713,0.021418524906039238,24.836902437731624,0.022396909072995186
0.6214099526405334,0.04395604506134987,0.8041775822639465,0.6605744361877441,0.6109660863876343,0.6344647407531738,0.5227817893028259,0.15649867057800293,0.22715404629707336,0.7232376337051392,0.020488531328737736,24.23798278067261,0.021200327202677727
0.6187989711761475,0.0714285746216774,0.7937337160110474,0.6657963395118713,0.5796344876289368,0.8250653147697449,0.5323740839958191,0.12997347116470337,0.2454308122396469,0.7467362880706787,0.024337125942111015,23.83957420103252,0.025230368599295616
0.6083551049232483,0.05494505539536476,0.8093994855880737,0.6266318559646606,0.6057441234588623,0.8224543333053589,0.5347722172737122,0.17771883308887482,0.22976501286029816,0.707571804523468,0.019386224448680878,23.70640430599451,0.0204246174544096
