org:resource_acc,Activity_acc,case:Project_acc,case:Task_acc,case:OrganizationalEntity_acc,case:Activity_acc,case:RfpNumber_acc,time:timestamp_mae,case:RequestedAmount_mae,AVG_total_loss,MAE_time:timestamp,MAE_case:RequestedAmount
0.9987239241600037,0.7932794690132141,0.5106337666511536,0.7526584267616272,0.7309655547142029,1.0,0.03998298570513725,0.006830974566665563,4.945390722968361,18.201745017093014,0.0067526549100875854,4.961338043212891
0.99553382396698,0.7941301465034485,0.5905997157096863,0.7526584267616272,0.5221182703971863,1.0,0.03998298570513725,0.007861759090288118,3.44796376878565,17.529526560228657,0.007787585258483887,3.463369607925415
0.9953211545944214,0.792428731918335,0.8228413462638855,0.7539345026016235,0.8887706995010376,1.0,0.03998298570513725,0.006576188924637708,18.021474318070844,30.718028992160477,0.00640237657353282,18.079660415649414
0.9968098402023315,0.792428731918335,0.8460229635238647,0.7526584267616272,0.8753721714019775,1.0,0.03998298570513725,0.006172563753683458,7.399039918726141,19.860738944389265,0.005984725896269083,7.395416736602783
0.9987239241600037,0.7937048077583313,0.8943002820014954,0.7526584267616272,0.9115269780158997,1.0,0.03998298570513725,0.006219813854179599,9.791343472220682,21.94006937382404,0.006010101642459631,9.821049690246582
0.9968098402023315,0.791365385055542,0.5161633491516113,0.7530837655067444,0.07167162746191025,1.0,0.03998298570513725,0.009914279957725243,7.7501374157992275,23.74682148228484,0.010038704611361027,7.769559383392334
0.9970225095748901,0.7939174771308899,0.39919182658195496,0.7530837655067444,0.3356018662452698,1.0,0.03998298570513725,0.005997585302049463,31.832365902987394,46.80327061766928,0.005781317595392466,31.92812156677246
0.9957464933395386,0.7937048077583313,0.8411314487457275,0.7526584267616272,0.8951510190963745,1.0,0.03998298570513725,0.007922984194010496,17.730345119129527,30.03175069506026,0.007881073281168938,17.7725772857666
0.9982985854148865,0.8111441731452942,0.8617609739303589,0.7526584267616272,0.8768609166145325,1.0,0.03998298570513725,0.006157315928827633,7.6429995623501865,20.128651625392113,0.005942925810813904,7.662164211273193
0.9987239241600037,0.7937048077583313,0.9015312790870667,0.7526584267616272,0.9236494898796082,1.0,0.03998298570513725,0.0073076979341832075,11.417610731991855,23.62216584693471,0.0072380537167191505,11.448515892028809
